region@count@today@totalToday@untilToday@diff@dischargeDiff@detailBullet@death@zeroContinuousDay
熊本@11@0@11<r 0<r >@11@<span id="htmlwidget-4c2ed36f247a4edea60d" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-4c2ed36f247a4edea60d">{"x":{"values":[0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6e4f9763f126141792cb" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6e4f9763f126141792cb">{"x":{"values":[0,0,0,1,0,0,0,1,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e1f1c71af81f79b7ca40" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e1f1c71af81f79b7ca40">{"x":{"values":[2,7,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
石川@9@0@9<r 0<r >@9@<span id="htmlwidget-b3054fb70fc3d25da579" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-b3054fb70fc3d25da579">{"x":{"values":[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e2b5e5c5b7aae84be75d" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e2b5e5c5b7aae84be75d">{"x":{"values":[0,1,0,1,0,-2,2,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-2e048e3e03dc8fe62fd0" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-2e048e3e03dc8fe62fd0">{"x":{"values":[3,3,3,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
三重@9@0@9<r 0<r >@9@<span id="htmlwidget-ba96c264226c658dc506" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ba96c264226c658dc506">{"x":{"values":[1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-d6d64e2d9a5ed337e91b" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-d6d64e2d9a5ed337e91b">{"x":{"values":[0,0,0,0,1,1,-1,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e97b79aa886b06030106" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e97b79aa886b06030106">{"x":{"values":[3,4,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@10
長野@8@2@8<r 2<r >@6@<span id="htmlwidget-19a8c367352c0f269dcf" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-19a8c367352c0f269dcf">{"x":{"values":[1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e7566d0a851c0e55dc7e" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e7566d0a851c0e55dc7e">{"x":{"values":[0,0,1,0,0,0,1,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-25c310955f548981c301" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-25c310955f548981c301">{"x":{"values":[3,3,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@-1
沖縄@8@0@8<r 0<r >@8@<span id="htmlwidget-f5d3bb4a49040f4402ea" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-f5d3bb4a49040f4402ea">{"x":{"values":[0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-105700f2ac0b45c9167f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-105700f2ac0b45c9167f">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-9f7aeb1cf5d01a1c5a59" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-9f7aeb1cf5d01a1c5a59">{"x":{"values":[2,4,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
青森@7@0@7<r 0<r >@7@<span id="htmlwidget-d837e49a6c8aa25835bd" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-d837e49a6c8aa25835bd">{"x":{"values":[0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-543f47ca8b443c1a19f7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-543f47ca8b443c1a19f7">{"x":{"values":[0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-8c63dfd2db73f6ce1fe5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-8c63dfd2db73f6ce1fe5">{"x":{"values":[3,4,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
滋賀@6@0@6<r 0<r >@6@<span id="htmlwidget-b5be7215976b9ac458fd" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-b5be7215976b9ac458fd">{"x":{"values":[0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-79ec9fbe5773f0ca1b30" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-79ec9fbe5773f0ca1b30">{"x":{"values":[0,0,0,0,0,1,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-0d5006cda9f0afe4a6d5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-0d5006cda9f0afe4a6d5">{"x":{"values":[0,5,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@2
広島@6@2@6<r 2<r >@4@<span id="htmlwidget-9ed907918a7fc6bd3d31" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-9ed907918a7fc6bd3d31">{"x":{"values":[0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e066005127bebca64c0e" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e066005127bebca64c0e">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-ed08a40d00268a3cddd4" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ed08a40d00268a3cddd4">{"x":{"values":[2,3,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@-1
山口@6@0@6<r 0<r >@6@<span id="htmlwidget-6a02e70a91c11e7b8ea3" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6a02e70a91c11e7b8ea3">{"x":{"values":[0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-967156fe7bf87ae583a5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-967156fe7bf87ae583a5">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-3b4bcad6e6d517cce1d0" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-3b4bcad6e6d517cce1d0">{"x":{"values":[2,4,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@2
秋田@4@0@4<r 0<r >@4@<span id="htmlwidget-30ba1cd68c320dc7f669" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-30ba1cd68c320dc7f669">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-738d161b1a732108860f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-738d161b1a732108860f">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-1c9763e18a75b1acbc3b" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-1c9763e18a75b1acbc3b">{"x":{"values":[1,2,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@1
山梨@4@0@4<r 0<r >@4@<span id="htmlwidget-c0be81375ad84bce67b0" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-c0be81375ad84bce67b0">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-bb235d04b61aff28db42" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-bb235d04b61aff28db42">{"x":{"values":[0,0,0,0,1,0,0,0,1,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-64893a51b4412941f722" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-64893a51b4412941f722">{"x":{"values":[0,2,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@4
静岡@4@0@4<r 0<r >@4@<span id="htmlwidget-4994178fdfb89a749952" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-4994178fdfb89a749952">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-26185c31fcdba70ce838" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-26185c31fcdba70ce838">{"x":{"values":[0,0,0,0,0,0,0,1,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-7133309550d000461841" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-7133309550d000461841">{"x":{"values":[1,1,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
愛媛@4@0@4<r 0<r >@4@<span id="htmlwidget-5fd3659c188515e4adf8" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-5fd3659c188515e4adf8">{"x":{"values":[0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-9e9512a58c2eaf9b556d" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-9e9512a58c2eaf9b556d">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-33fc129e3d9e89beaeb6" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-33fc129e3d9e89beaeb6">{"x":{"values":[1,2,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@1
岡山@3@0@3<r 0<r >@3@<span id="htmlwidget-33ce5d92380ab93a2c81" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-33ce5d92380ab93a2c81">{"x":{"values":[0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-2aeb041245e63dec47f7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-2aeb041245e63dec47f7">{"x":{"values":[0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-7ced4fb8d768350b1b7d" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-7ced4fb8d768350b1b7d">{"x":{"values":[1,2,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
宮崎@3@0@3<r 0<r >@3@<span id="htmlwidget-a392c07654a6c1ee4898" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-a392c07654a6c1ee4898">{"x":{"values":[0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-bbfb863f8b3c2af83f72" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-bbfb863f8b3c2af83f72">{"x":{"values":[0,0,0,0,0,0,1,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-9be51d7fd743992186b5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-9be51d7fd743992186b5">{"x":{"values":[0,2,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@11
宮城@2@0@2<r 0<r >@2@<span id="htmlwidget-573728840e9bd1459d67" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-573728840e9bd1459d67">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-422a9b03e7db66053920" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-422a9b03e7db66053920">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-b6b286dfa4db10a6cd76" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-b6b286dfa4db10a6cd76">{"x":{"values":[0,1,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@2
福島@2@0@2<r 0<r >@2@<span id="htmlwidget-399cb479cb29e547dbf0" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-399cb479cb29e547dbf0">{"x":{"values":[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-4561b1239f89018f4994" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-4561b1239f89018f4994">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6dddaead070ec7ca1f44" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6dddaead070ec7ca1f44">{"x":{"values":[0,2,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@14
長崎@2@0@2<r 0<r >@2@<span id="htmlwidget-8aa506cb181a0824d432" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-8aa506cb181a0824d432">{"x":{"values":[1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-0924dbeda5a69429cc56" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-0924dbeda5a69429cc56">{"x":{"values":[0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-50be2607d6e85b226d99" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-50be2607d6e85b226d99">{"x":{"values":[1,1,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@3
徳島@1@0@1<r 0<r >@1@<span id="htmlwidget-c5e98e800adc6baf4e52" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-c5e98e800adc6baf4e52">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@@@0@32
香川@1@0@1<r 0<r >@1@<span id="htmlwidget-6ea053b0a923eb85c8e2" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6ea053b0a923eb85c8e2">{"x":{"values":[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-d439201369a0a8a6f454" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-d439201369a0a8a6f454">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-54debf56a2d416a5861e" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-54debf56a2d416a5861e">{"x":{"values":[0,1,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@11
佐賀@1@0@1<r 0<r >@1@<span id="htmlwidget-f43301f68b8768100780" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-f43301f68b8768100780">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-a04752ec240fa1e17429" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-a04752ec240fa1e17429">{"x":{"values":[0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-b6a23a2cf443758a1b7e" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-b6a23a2cf443758a1b7e">{"x":{"values":[0,1,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"情報待ちの陽性者（無症状を含む）","1":"有症状入院者","2":"有症状退院者","3":"死亡者"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@15
